NAB446,40.72435,8.972351
DLA8211,47.99,11.31
IBE3825,30.621231,-13.460191
IBE3486,44.147598,2.277938
IBE1546,41.127869,1.612976
IBE3244,41.312782,-0.217479
IBE3912,39.4729,2.006226
IBE3342,39.050034,-4.004337
IBE3843,35.864639,-8.631477
IBE3497,48.693604,2.842008
IBE3172,51.465313,-0.316315
FIN1661,58.81,18.92
VLG3978,40.571594,1.025024
VLG3865,40.321014,-3.86969
IBE3214,42.79496,-2.285987
CNF732,28.59462,-14.30515
AEA1140,41.384674,-7.447205
AEA7154,41.741364,-4.141971
AEA1173,48.294525,1.129972
AEA1671,45.123363,4.472239
AEA7236,41.055676,-5.140478
AEA4032,40.568413,2.652699
IBE3937,38.356018,-5.903515
IBE3857,39.852627,-3.883179
AEA1083,43.884609,8.03918
AEA1447,41.031921,-3.267822
VLG3255,35.239288,-6.942787
VLG6612,40.79,15.56
AEA6066,39.904346,-1.316711
IBE3731,52.282074,6.019723
IBE3151,40.36,10.9
IBE3180,41.538097,-3.613927
IBE3706,40.998688,-2.506653
IBE3672,43.614048,1.287493
IBE3315,48.670944,2.149165
VLG3217,30.153328,-10.146698
IBE524,43.197731,-8.417293
VLG1294,41.342148,-4.12323
VLG1986,48.671219,2.099375
IBE3944,40.455616,-4.815133
IBE3828,30.276489,-14.612193
VLG8753,41.269775,1.74469
IBE6888,40.504639,-2.757194
VLG8308,45.574677,1.222095
AEA9049,31.605291,-12.625323
AEA1004,41.748791,0.301677
VLG3290,30.623016,-11.733452
IBE8948,36.666733,-4.766464
AVA15,40.810043,-8.899719
IBE8794,40.495983,-3.572372
IBE8720,40.832703,-3.270813
VOE3584,42.402245,-5.795544
IBE8371,41.547359,0.675148
VLG3051,31.195541,-11.04713
VLG8920,50.155521,5.99423
VOE2206,48.501389,1.82859
IBE3630,41.726868,2.078652
IBE3804,38.875446,0.913391
IBE3094,41.16655,-7.742188
IBE8770,41.266232,-0.727158
VOE1549,38.9,12.58
CFG217,38.96,23.78
CFG1495,32.103401,-13.505953
AEA1060,44.74699,8.005416
VLG2117,36.671444,-4.494256
VLG8467,41.191795,1.772856
VLG1590,42.953888,-2.237876
IBB471,28.449003,-16.006649
IBE6832,40.174805,-3.515503
IBE3192,40.63028,-3.499957
AEA9164,34.443146,-11.409638
VLG3015,40.924118,1.420837
VLG6601,41.261761,1.975417
AEA89,39.421783,-6.681359
IBE3149,44.479843,7.930494
IBB365,27.736336,-17.555466
IBB5500,38.417515,-5.559692
AFR6221,44.349838,6.47389
AFR6128,43.760502,1.658609
AFR138,55.13,13.74
AFR26,49.003784,2.711299
AFR7656,47.05838,1.518997
AFR1265,48.985802,2.434628
BAW81,35.947632,-7.841949
BAW227,52.920685,-13.4375
BAW107,34.64,23.85
BAW403,51.649475,0.006161
BAW462,51.07045,-1.225569
BAW782,51.628876,-0.509825
BAW319,51.29163,0.096054
BAW966,52.46759,2.89917
BAW1417,51.466595,-0.465298
BAW1396,53.04916,-1.804034
BAW368,44.199463,4.844186
BAW232,53.51,14.25
BAW475,48.2304,-1.343729
BEE110,52.437195,-1.729507
BAW818,54.594727,9.183924
EZY6820,52.36,10.76
EZY835,53.201889,-5.599496
BAW3280,48.828186,3.835848
BAW8455,52.35437,3.313084
EZY8186,49.931557,1.831673
TOM357,45.715256,-4.988195
EZY8705,38.513763,-10.414561
EZY8087,46.97,13.22
EZY2159,52.332882,4.712086
EZY2002,45.884445,4.467081
VIR301,44.822754,26.36405
BAW225,55.993835,-14.942904
BAW35,50.947632,4.06947
BAW16,4.57402,100.790993
BAW2541,42.36,10.48
EXS887,53.265106,-0.601815
VIR155,51.853455,-2.95213
EXS1664,30.262024,-16.072351
EXS1402,31.090471,-13.17431
EXS1277,51.21254,6.604713
BAW994,52.56,13.28
BAW662,36.050842,29.192602
JAB4461,51.562088,0.814176
TVFM2107,39.829193,-15.182329
BAW1334,55.096111,-1.468756
BAW895,51.636337,-0.287203
EZY6789,50.19,14.53
EZY7451,36.055454,-9.391031
BAW1486,55.60025,-3.813005
EXS113,51.73,16.45
EZY7403,52.498169,3.860168
VIR45,49.768799,-10.847048
VIR3,42.816002,-70.907791
EZY6072,45.179535,-3.749673
EZY885,55.960213,-4.128628
EZY1827,40.25,23.37
EZY1973,41.26,24.91
EZY6949,47.322968,-9.024376
SBI1137,55.396278,52.021263
SBI3576,54.64,23.99
KNE211,25.923752,53.5242
CAY103,20.793503,-81.475883
AFL6892,54.544693,36.709522
AFL6035,56.83461,36.614944
SBI1176,56.14521,50.754349
SBI1014,55.304672,38.207542
AFL1105,54.636429,38.639965
AFL2463,50.608749,9.17315
AFL1125,54.871124,38.481361
UTA493,47.445854,39.736843
AFL6345,64.282356,34.078102
SBI3742,49.263206,40.442554
SBI3572,55.03,24.13
AFL1426,55.382675,54.882042
ABG7564,53.253983,39.944798
AFL1253,56.018867,39.744328
AFL2621,52.36,24.36
AFL23,57.926559,34.677635
AFL2323,55.967674,37.404327
AFL6171,55.382545,41.105431
SVR2774,44.400082,66.208572
AFL1140,49.048088,40.424267
AFL1403,55.98912,38.225899
NWS389,55.626343,52.209446
AFL2143,40.725998,34.671082
AFL2002,55.970955,37.42617
PBD235,63.048843,35.885925
PBD169,54.990017,37.920895
PBD112,48.296692,40.392899
PBD530,59.617172,30.960663
PBD204,45.276661,39.711086
PBD521,50.021358,40.987316
AFL1423,56.092979,47.445831
AFL1106,46.406799,40.113964
SBI3556,50.1,15.24
AFL2357,52.55,24.37
AFL1440,55.369812,50.021481
AFL1521,56.063,37.687397
SBI5711,29.147892,104.565826
SBI5706,28.998552,104.089211
SBI6329,19.35656,101.532997
AFL100,46.46,-74.01
AFL6372,59.235123,31.567017
NWS378,45.483631,42.934303
ABW177,55.116531,25.954473
SBI2574,55.29982,38.214649
AFL705,55.914452,37.719585
AFL1006,55.840714,34.418449
AFL1175,46.318039,47.703106
AFL1316,60.881149,37.187962
AFL1625,48.092743,40.385391
AFL1143,51.315884,40.364609
UTA591,55.4851,37.21138
UTA267,47.53249,40.366234
AFL2381,55.972916,37.370911
AFL2015,50.4,15.32
ABW139,37.528427,126.224731
EZY4821,42.44,12.59
EZY7664,44.617851,-4.31334
EZY3869,39.789185,-4.006427
EZY7712,45.529587,5.483159
RVL8437,48.10778,6.51109
AUA830,42.30011,30.612574
EZY4566,52.433899,4.819412
RVL8412,38.949417,-9.143494
EZY4586,57.02,15.78
EZY3332,47.03,10.51
EZY4495,40.341053,-2.596332
EZY4244,48.698776,2.246352
EZY2591,44.379692,7.758625
EZY2565,38.47,24.35
EZY7590,42.959148,-1.27206
EZY4354,46.114929,2.334327
EZY3386,47.07,10.52
EZY8195,47.306854,3.554146
EZY4576,52.38,13.5
EZY7705,47.115334,-1.886902
EZY7976,48.725327,6.467496
EZY5643,40.919369,-2.76456
CCE307,41.076004,-2.093567
EZY1457,45.352753,4.079786
EZY5746,48.36,12
CCE3160,39.859314,-6.549762
CCE186,38.207336,28.967323
CCE342,50.789291,9.570799
EZY2851,37.44,14.67
EZY7482,42.784332,-2.709253
EZY4891,43.410645,9.871535
EZY2684,45.78717,8.743308
AUA159,48.41,14.86
PEV105,47.93,12.13
AUA864,35.733673,28.698692
EZY2913,28.370422,-13.595258
EZY4435,42.332886,-3.232977
AUA154,48.75,14.86
EZY4375,37.271896,-4.118061
EZY3816,50.13,16.19
AUA735,47.25,17.28
AUA314,58.78,18.5
EWG6617,47.71,12.21
CRL984,48.160675,2.40009
SAS983,59.83,21.58
SAS4745,55.767021,8.308325
SAS4032,60.38,11.19
SAS2107,59.688164,18.332582
WIF968,70.049652,29.863724
SAS996,59.961189,31.132605
NAX7252,43.461182,51.652096
TRA6117,50.911194,4.145706
KLM1243,50.492523,4.141629
TRA5750,49.499451,2.010281
KZR921,50.007111,8.449065
KZR129,43.038574,72.221756
KLM888,54.452728,27.371225
KZR917,42.694336,47.888218
KLM1831,52.528988,7.781067
KLM963,53.302322,1.393459
SCX363,39.282173,-89.839294
SCX653,43.644012,-95.593575
KLM1944,52.505676,4.796753
KLM427,39.7,24.09
KLM892,55.776749,32.34169
KLM884,58.64,23.69
KLM1063,52.062069,3.796797
KLM989,51.565384,1.259419
KLM1489,52.517258,4.331436
KLM1317,45.460354,0.300248
LOT685,59.523148,30.442932
TAP674,39.67099,-1.090333
TAP1003,40.889511,-3.919922
TAP1275,38.475037,-8.993145
TAP926,46.380413,6.577103
TAP841,40.920547,-0.611206
RZO140,38.869171,-23.475334
RZO173,38.010506,-24.811546
TCV641,35.865753,-11.49392
TAP924,42.731277,-0.632991
TAP541,43.937027,-5.439446
TAP1015,40.243286,-5.215515
TAP864,39.263786,-7.962708
TAP1039,39.849655,-4.921039
TAP1603,41.086761,2.072693
MEA442,34.007248,36.60862
AUI26,50.222534,31.399359
AUI146,50.151398,30.447596
AUI424,50.696869,27.617105
AUI992,49.578598,27.154011
AUI846,49.887424,28.341906
AUI808,50.406113,26.126602
AUI128,50.127502,30.838768
WRC7655,28.711512,32.54985
APG741,44.169434,7.701288
BRU945,58.177074,28.920959
BRU845,50.7033,30.385361
BRU988,55.474319,37.753933
BRU949,54.410889,25.902773
BBC96,23.625916,90.088654
RGE723,23.594376,90.619911
UBG116,22.727966,91.403053
KAC776,26.928497,47.930447
KAC782,28.503889,47.153427
KAC357,24.358364,58.451931
KAC301,28.20108,49.965981
KAC156,30.107986,48.2575
KAC101,48.858124,12.680054
KAC174,29.474579,35.226025
KAC744,28.5103,48.387329
KAC331,25.69232,54.787418
JZR733,28.693542,47.078033
JZR127,29.265251,48.353039
JZR2,49.16,15.33
JZR140,25.05455,54.295757
SVA759,28.527328,73.200897
SVA144,25.305862,46.46286
SVA202,36.12,20.64
SVA1703,23.184319,44.853107
SVA1173,25.297976,47.229656
SVA932,45.82,11.85
SVA934,43.16,17.3
SVA117,47.005463,10.123283
SVA1329,26.140617,43.944782
SVA511,26.459564,47.267433
SVA1583,25.039936,43.7402
SVA1117,24.313723,45.245117
SVA843,3.155319,98.368973
SVA37,46.372879,-65.999023
IFA4313,24.503677,46.620178
SVA885,22.844069,57.443188
SVA411,29.063232,32.917732
SVA373,28.756805,33.353065
IFA4736,23.788696,43.97105
IAW232,44.420845,25.874077
IAW282,40.785023,34.645824
IRA718,37.521057,45.737778
IRA733,40.220158,40.344357
ELY397,33.422737,31.967356
ELY339,38.194759,27.076103
ELY325,36.948463,33.175488
ELY338,33.598331,32.06543
ELY363,41.084885,29.188416
ELY317,32.308277,33.844505
ELY324,42.21,20.79
ISR181,40.305485,-3.304513
ISR811,38.320496,35.538551
AIZ827,31.17189,35.374603
RJA125,52.11,13.67
RJA518,35.47,17.49
RJA552,29.539536,35.248074
RJA614,28.401306,44.580299
RJA730,25.965815,46.154884
RJA181,13.277161,101.203453
MEA242,39.34,14.99
MEA306,33.836308,35.218678
MEA418,26.23613,50.697346
MEA202,39.328495,28.298157
