SKW5370,31.6900,-99.2900
AAL679,32.5500,-99.2900
DAL415,40.5200,-99.2700
N75CB,23.6200,-99.2700
ASH6229,26.4700,-99.2600
E55P,40.8600,-99.2500
CL30,39.7200,-99.2500
SWG487,39.8000,-99.2400
VOI609,19.4900,-99.2200
DAL2693,45.1700,-99.2000
XCNPF,19.5800,-99.2000
AIJ2545,19.4100,-99.2000
ASH5793,32.3100,-99.1900
SLI2629,20.3700,-99.1900
CNS7,29.4600,-99.1600
ANX2240,19.3300,-99.1500
AIJ2669,19.4000,-99.1400
AIJ2455,19.7700,-99.1400
AAL474,35.3200,-99.1300
TAO0613,19.3300,-99.1100
FDX876,37.6000,-99.1000
SLI655,20.5400,-99.1000
SWA2197,36.5100,-99.0900
AIJ2031,19.4300,-99.0900
ASA658,34.1200,-99.0800
DAL1528,44.3700,-99.0700
,19.4100,-99.0700
SWA1278,31.2200,-99.0600
AAL2089,33.3100,-99.0500
AMX173,20.3000,-99.0400
ACA737,44.5200,-99.0400
DAL1857,34.1000,-99.0300
AMX107,20.1700,-99.0200
SLI146,19.4700,-99.0200
SLI213,19.8400,-99.0100
UAL7,36.6600,-99.0100
AAL2524,33.8100,-99.0000
PF305,19.5800,-98.9900
N4MZ,28.8100,-98.9900
ASH6346,27.6800,-98.9800
AAL9649,32.3300,-98.9800
SWA1674,30.8300,-98.9700
N325TW,30.9600,-98.9600
SLI670,19.5000,-98.9500
SWA1726,44.6300,-98.9400
AAL389,19.9600,-98.9400
VOI146,19.4800,-98.9200
PC12,44.2300,-98.9200
VOI278,19.4200,-98.9100
DAL2393,35.4200,-98.9000
SKW4601,47.1600,-98.9000
SWA640,37.2800,-98.8900
SLI538,21.0000,-98.8800
CGLSB,19.8300,-98.8500
UPS5503,37.5000,-98.8300
ATN3756,42.4700,-98.8000
SLI2686,22.3800,-98.7400
G280,38.4400,-98.7400
JBU323,35.9400,-98.7300
C680,19.3700,-98.7300
SWA465,30.3700,-98.7200
ASA1011,44.6700,-98.7100
AIJ2890,18.7600,-98.7000
N98RA,27.6100,-98.6900
UPS2845,40.8400,-98.6800
SWA12,33.0900,-98.6600
CL60,27.9900,-98.6500
B737,44.2200,-98.6500
N5327G,31.0200,-98.6200
VIV2167,25.3600,-98.6100
C650,29.4300,-98.6000
SLI2682,27.8700,-98.5800
GLF5,29.1300,-98.5600
SKW5132,38.9000,-98.5400
SLI2551,17.6200,-98.5100
N11HK,29.2300,-98.4800
TSC622,40.4700,-98.4800
LJ31,35.6700,-98.4700
SWA1279,36.3500,-98.4500
AIJ2168,20.9200,-98.4300
DAL1396,21.6300,-98.4100
SWA1623,29.6300,-98.4100
N900GN,34.5000,-98.4100
JBU487,40.8300,-98.4000
SLI2255,19.5500,-98.3900
GLF5,42.4900,-98.3900
C68A,30.0400,-98.3700
AIJ2951,29.5100,-98.3700
G150,19.1400,-98.3700
N773PE,27.9500,-98.3700
DAL1323,35.3500,-98.3700
N5411X,26.3600,-98.3600
DAL389,28.0700,-98.3600
ASH5780,33.6100,-98.3400
AAL124,34.0000,-98.3300
F900,28.8800,-98.3100
SLI632,20.5400,-98.3000
BE40,22.8400,-98.2800
ROU1851,42.5100,-98.2700
ENY4159,26.4000,-98.2500
AAL1358,30.5400,-98.2400
DAL371,36.7200,-98.2300
LJ35,26.0100,-98.2300
AIJ2980,20.2000,-98.2200
AAL2638,32.3600,-98.2100
ACA102,49.3600,-98.2000
SLI553,19.7100,-98.2000
